listing_class,cost,name,address,beds,baths,sqft,neighborhood,zipcode,property_link
3,"$1,995 ","Apartment for Rent, Chicago, IL",2118 N Whipple St,3 Beds,1 ba,"1,050 sq ft",Logan Square,"2118 N Whipple St Chicago, IL 60647",https://www.apartments.com/2118-n-whipple-st-chicago-il-unit-3f/eyfeg6q/
3,"$2,095 ","Apartment for Rent, Chicago, IL",2455 N Spaulding Ave,3 Beds,1 ba,"1,174 sq ft",Logan Square,"2455 N Spaulding Ave Chicago, IL 60647",https://www.apartments.com/2455-n-spaulding-ave-chicago-il-unit-2/hr1r682/
3,"$2,495 ","Apartment for Rent, Chicago, IL",3047 W Logan Blvd,3 Beds,1 ba,"1,250 sq ft",Logan Square,"3047 W Logan Blvd Chicago, IL 60647",https://www.apartments.com/3047-w-logan-blvd-chicago-il-unit-1/r780qf2/
3,"$3,022 ","Apartment for Rent, Chicago, IL",2202 N Kedzie Blvd,2 Beds,2 ba,"1,300 sq ft",Logan Square,"2202 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2202-n-kedzie-blvd-chicago-il-unit-1/5nwrezn/
3,"$3,800 ","Apartment for Rent, Chicago, IL",2606 W Bloomingdale Ave,4 Beds,3 ba,"2,150 sq ft",Logan Square,"2606 W Bloomingdale Ave Chicago, IL 60647",https://www.apartments.com/2606-w-bloomingdale-ave-chicago-il-unit-1/qx1ms7y/
3,"$1,950 ","Apartment for Rent, Chicago, IL",2874 N Milwaukee Ave,2 Beds,1 ba,"1,098 sq ft",Logan Square,"2874 N Milwaukee Ave Chicago, IL 60618",https://www.apartments.com/2874-n-milwaukee-ave-chicago-il-unit-1/plfeyks/
3,"$1,695 - 1,795","Apartment for Rent, Chicago, IL",3700 W Wrightwood Ave,2 Beds,1 ba,"900 - 1,000 sq ft",Logan Square,"3700 W Wrightwood Ave Chicago, IL 60647",https://www.apartments.com/3700-w-wrightwood-ave-chicago-il/m4m9e4k/
3,"$1,750 ","Apartment for Rent, Chicago, IL",2319 N Kedzie Blvd,3 Beds,1 ba,"1,500 sq ft",Logan Square,"2319 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2319-n-kedzie-blvd-chicago-il-unit-2r/gb0ekgz/
3,"$3,200 ","Apartment for Rent, Chicago, IL",2200 N Kedzie Blvd,3 Beds,2 ba,"1,200 sq ft",Logan Square,"2200 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2200-n-kedzie-blvd-chicago-il-unit-1/4rlxbjj/
3,"$3,111 ","Apartment for Rent, Chicago, IL",2200 N Kedzie Blvd,3 Beds,2 ba,"1,600 sq ft",Logan Square,"2200 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2200-n-kedzie-blvd-chicago-il-unit-2/emr2b3n/
3,"$1,295 ","Apartment for Rent, Chicago, IL",2844 W Palmer St,Studio,1 ba,400 sq ft,Logan Square,"2844 W Palmer St Chicago, IL 60647",https://www.apartments.com/2844-w-palmer-st-chicago-il-unit-3/nc0lgtn/
3,"$2,350 ","Apartment for Rent, Chicago, IL",2894 N Milwaukee Ave,3 Beds,1 ba,"1,438 sq ft",Logan Square,"2894 N Milwaukee Ave Chicago, IL 60618",https://www.apartments.com/2894-n-milwaukee-ave-chicago-il-unit-2/thtxytb/
3,"$1,350 ","Apartment for Rent, Chicago, IL",2624 N Albany Ave,1 Bed,1 ba,800 sq ft,Logan Square,"2624 N Albany Ave Chicago, IL 60647",https://www.apartments.com/2624-n-albany-ave-chicago-il-unit-g/rb76p23/
3,"$1,350 - 1,395","Apartment for Rent, Chicago, IL",3044 W Wellington Ave,1 Bed,1 ba,500 - 600 sq ft,Logan Square,"3044 W Wellington Ave Chicago, IL 60618",https://www.apartments.com/3044-w-wellington-ave-chicago-il/dpb1gfl/
3,"$2,995 ","Apartment for Rent, Chicago, IL",3040 W Logan Blvd,3 Beds,1 ba,"1,200 sq ft",Logan Square,"3040 W Logan Blvd Chicago, IL 60647",https://www.apartments.com/3040-w-logan-blvd-chicago-il-unit-2/bv20h8b/
3,"$2,895 ","Apartment for Rent, Chicago, IL",1947 N Humboldt Blvd,3 Beds,2 ba,"1,200 sq ft",Logan Square,"1947 N Humboldt Blvd Chicago, IL 60647",https://www.apartments.com/1947-n-humboldt-blvd-chicago-il-unit-2/heg4ty1/
3,"$1,600 ","Apartment for Rent, Chicago, IL",3557 W Wrightwood Ave,1 Bed,1 ba,650 sq ft,Logan Square,"3557 W Wrightwood Ave Chicago, IL 60647",https://www.apartments.com/3557-w-wrightwood-ave-chicago-il-unit-1r/wvppfjj/
3,"$1,750 ","Apartment for Rent, Chicago, IL",3639 W Dickens Ave,2 Beds,1 ba,100 sq ft,Logan Square,"3639 W Dickens Ave Chicago, IL 60647",https://www.apartments.com/3639-w-dickens-ave-chicago-il-unit-3a/98jy1v7/
3,"$2,250 ","Condo for Rent, Chicago, IL",1856 N Sawyer Ave,2 Beds,2 ba,"1,000 sq ft",Logan Square,"1856 N Sawyer Ave Chicago, IL 60647",https://www.apartments.com/1856-n-sawyer-ave-chicago-il-unit-00102/c5fwfme/
3,"$1,675 ","Apartment for Rent, Chicago, IL",2657 N Ridgeway Ave,2 Beds,1 ba,800 sq ft,Logan Square,"2657 N Ridgeway Ave Chicago, IL 60647",https://www.apartments.com/2657-n-ridgeway-ave-chicago-il-unit-1/8cx72t0/
3,"$2,500 - 3,295","Apartment for Rent, Chicago, IL",1947 N Humboldt Blvd,2-3 Beds,2 ba,"1,050 - 1,250 sq ft",Logan Square,"1947 N Humboldt Blvd Chicago, IL 60647",https://www.apartments.com/1947-n-humboldt-blvd-chicago-il/rjj43r2/
3,"$2,700 ","Apartment for Rent, Chicago, IL",3701 W Diversey Ave,4 Beds,3 ba,"1,450 sq ft",Logan Square,"3701 W Diversey Ave Chicago, IL 60647",https://www.apartments.com/3701-w-diversey-ave-chicago-il-unit-2/p64vwqv/
3,"$3,195 ","Apartment for Rent, Chicago, IL",1947 N Humboldt Blvd,3 Beds,2 ba,"1,300 sq ft",Logan Square,"1947 N Humboldt Blvd Chicago, IL 60647",https://www.apartments.com/1947-n-humboldt-blvd-chicago-il-unit-2/knh2c08/
3,"$2,400 ","Apartment for Rent, Chicago, IL",3081 N Haussen Ct,4 Beds,2 ba,"1,600 sq ft",Logan Square,"3081 N Haussen Ct Chicago, IL 60618",https://www.apartments.com/3081-n-haussen-ct-chicago-il-unit-2/brs092c/
3,"$2,500 ","Apartment for Rent, Chicago, IL",2453 W Logan Blvd,2 Beds,2 ba,800 sq ft,Logan Square,"2453 W Logan Blvd Chicago, IL 60647",https://www.apartments.com/2453-w-logan-blvd-chicago-il-unit-4/j2qpg45/
3,"$1,400 ","Apartment for Rent, Chicago, IL",1914 N Drake Ave,2 Beds,1 ba,900 sq ft,Logan Square,"1914 N Drake Ave Chicago, IL 60647",https://www.apartments.com/1914-n-drake-ave-chicago-il/v0y3d5e/
3,"$2,350 ","Apartment for Rent, Chicago, IL",2903 W Belden Ave,3 Beds,1 ba,"1,500 sq ft",Logan Square,"2903 W Belden Ave Chicago, IL 60647",https://www.apartments.com/2903-w-belden-ave-chicago-il-unit-2/34rsbke/
3,"$1,995 ","Apartment for Rent, Chicago, IL",2836 N Albany Ave,2 Beds,2 ba,"1,200 sq ft",Logan Square,"2836 N Albany Ave Chicago, IL 60618",https://www.apartments.com/2836-n-albany-ave-chicago-il-unit-3/nvzggdm/
3,"$2,700 - 3,900","Apartment for Rent, Chicago, IL",2535 N Campbell Ave,2-3 Beds,2 - 3 ba,"1,000 - 1,500 sq ft",Logan Square,"2535 N Campbell Ave Chicago, IL 60647",https://www.apartments.com/2535-n-campbell-ave-chicago-il/bzd7b89/
3,"$2,200 ","Apartment for Rent, Chicago, IL",2344 N Milwaukee Ave,2 Beds,1 ba,"1,000 sq ft",Logan Square,"2344 N Milwaukee Ave Chicago, IL 60647",https://www.apartments.com/2344-n-milwaukee-ave-chicago-il-unit-2/wfcyfmk/
3,"$1,750 ","Apartment for Rent, Chicago, IL",3634 W Dickens Ave,2 Beds,1 ba,700 sq ft,Logan Square,"3634 W Dickens Ave Chicago, IL 60647",https://www.apartments.com/3634-w-dickens-ave-chicago-il-unit-3633-3a/dxh7lgk/
3,"$3,500 ","Condo for Rent, Chicago, IL",2423 W Fullerton Ave,3 Beds,2 ba,"1,300 sq ft",Logan Square,"2423 W Fullerton Ave Chicago, IL 60647",https://www.apartments.com/2423-w-fullerton-ave-chicago-il-unit-4g/nhgjd8p/
3,"$2,895 - 3,195","Apartment for Rent, Chicago, IL",1947 N Humboldt Blvd,2-3 Beds,2 ba,"1,150 - 1,200 sq ft",Logan Square,"1947 N Humboldt Blvd Chicago, IL 60647",https://www.apartments.com/1947-n-humboldt-blvd-chicago-il/nmh0wdm/
3,"$2,400 ","Apartment for Rent, Chicago, IL",2455 N Ridgeway Ave,3 Beds,1 ba,"1,100 sq ft",Logan Square,"2455 N Ridgeway Ave Chicago, IL 60647",https://www.apartments.com/2455-n-ridgeway-ave-chicago-il-unit-1/flp2qft/
3,"$1,625 - 1,850","Apartment for Rent, Chicago, IL",2902 N Albany Ave,2-3 Beds,1 ba,"900 - 1,400 sq ft",Logan Square,"2902 N Albany Ave Chicago, IL 60618",https://www.apartments.com/2902-n-albany-ave-chicago-il-unit-1w/zvcppwz/
3,"$1,800 ","Apartment for Rent, Chicago, IL",3049 N Davlin Ct,3 Beds,1 ba,"1,300 sq ft",Logan Square,"3049 N Davlin Ct Chicago, IL 60618",https://www.apartments.com/3049-n-davlin-ct-chicago-il-unit-2/je1tyr7/
3,"$1,300 ","Apartment for Rent, Chicago, IL",3734 W Wabansia Ave,2 Beds,1 ba,900 sq ft,Logan Square,"3734 W Wabansia Ave Chicago, IL 60647",https://www.apartments.com/3734-w-wabansia-ave-chicago-il-unit-2f/zwmmejw/
3,"$1,795 ","Apartment for Rent, Chicago, IL",2315 N Rockwell St,1 Bed,1 ba,600 sq ft,Logan Square,"2315 N Rockwell St Chicago, IL 60647",https://www.apartments.com/2315-n-rockwell-st-chicago-il-unit-2321-c1/twzsmbb/
3,"$2,050 ","Apartment for Rent, Chicago, IL",2536 N Kimball Ave,2 Beds,2 ba,"1,200 sq ft",Logan Square,"2536 N Kimball Ave Chicago, IL 60647",https://www.apartments.com/2536-n-kimball-ave-chicago-il-unit-1/ns1nyvq/
3,"$3,900 ","Apartment for Rent, Chicago, IL",1638 N Hamlin Ave,5 Beds,4 ba,"2,200 sq ft",Logan Square,"1638 N Hamlin Ave Chicago, IL 60647",https://www.apartments.com/1638-n-hamlin-ave-chicago-il-unit-sfh/wbc0e5j/
3,"$2,800 - 3,200","Apartment for Rent, Chicago, IL",2457 W Logan Blvd,2 Beds,1 - 2 ba,"1,000 sq ft",Logan Square,"2457 W Logan Blvd Chicago, IL 60647",https://www.apartments.com/2457-w-logan-blvd-chicago-il/c0enbvf/
3,"$1,395 ","Apartment for Rent, Chicago, IL",2915 W George St,1 Bed,1 ba,700 sq ft,Logan Square,"2915 W George St Chicago, IL 60618",https://www.apartments.com/2915-w-george-st-chicago-il-unit-2/e1qt8pq/
3,"$2,795 ","Apartment for Rent, Chicago, IL",2535 N Campbell Ave,2 Beds,2 ba,"1,000 sq ft",Logan Square,"2535 N Campbell Ave Chicago, IL 60647",https://www.apartments.com/2535-n-campbell-ave-chicago-il-unit-3s/0egrps1/
3,"$1,600 ","Apartment for Rent, Chicago, IL",3557 W Wrightwood Ave,1 Bed,1 ba,800 sq ft,Logan Square,"3557 W Wrightwood Ave Chicago, IL 60647",https://www.apartments.com/3557-w-wrightwood-ave-chicago-il-unit-1r/dc48d3j/
3,"$3,195 ","Apartment for Rent, Chicago, IL",1947 N Humboldt Blvd,3 Beds,2 ba,"1,200 sq ft",Logan Square,"1947 N Humboldt Blvd Chicago, IL 60647",https://www.apartments.com/1947-n-humboldt-blvd-chicago-il-unit-3/n3cpbjn/
3,"$2,695 ","Apartment for Rent, Chicago, IL",2457 W Logan Blvd,2 Beds,1 ba,"1,200 sq ft",Logan Square,"2457 W Logan Blvd Chicago, IL 60647",https://www.apartments.com/2457-w-logan-blvd-chicago-il-unit-gdn/skbfex5/
3,"$2,450 ","Apartment for Rent, Chicago, IL",2337 N Kedzie Blvd,3 Beds,2 ba,"1,400 sq ft",Logan Square,"2337 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2337-n-kedzie-blvd-chicago-il-unit-2/clxrcbd/
3,"$2,795 ","Apartment for Rent, Chicago, IL",3405 W Fullerton Ave,3 Beds,2 ba,"1,200 sq ft",Logan Square,"3405 W Fullerton Ave Chicago, IL 60647",https://www.apartments.com/3405-w-fullerton-ave-chicago-il-unit-2/dm63sph/
3,"$3,188 ","Apartment for Rent, Chicago, IL",2338 N Milwaukee Ave,4 Beds,2 ba,"2,200 sq ft",Logan Square,"2338 N Milwaukee Ave Chicago, IL 60647",https://www.apartments.com/2338-n-milwaukee-ave-chicago-il-unit-2r/qezqncz/
3,"$2,700 ","Apartment for Rent, Chicago, IL",3701 W Diversey Ave,4 Beds,3 ba,"2,000 sq ft",Logan Square,"3701 W Diversey Ave Chicago, IL 60647",https://www.apartments.com/3701-w-diversey-ave-chicago-il-unit-2/50gz6km/
3,"$2,395 ","Apartment for Rent, Chicago, IL",2021 N Campbell Ave,3 Beds,1 ba,"1,200 sq ft",Logan Square,"2021 N Campbell Ave Chicago, IL 60647",https://www.apartments.com/2021-n-campbell-ave-chicago-il-unit-2/8xdr6h2/
3,"$1,400 ","Apartment for Rent, Chicago, IL",1914 N Drake Ave,2 Beds,1 ba,"1,000 sq ft",Logan Square,"1914 N Drake Ave Chicago, IL 60647",https://www.apartments.com/1914-n-drake-ave-chicago-il-unit-1914-2n/dmxcr0j/
3,"$2,578 - 3,111","Apartment for Rent, Chicago, IL",2200 N Kedzie Blvd,3 Beds,2 ba,"1,100 - 1,500 sq ft",Logan Square,"2200 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2200-n-kedzie-blvd-chicago-il-unit-g/78ccj8y/
3,"$2,750 ","Apartment for Rent, Chicago, IL",3033 W Logan Blvd,3 Beds,2 ba,"1,525 sq ft",Logan Square,"3033 W Logan Blvd Chicago, IL 60647",https://www.apartments.com/3033-w-logan-blvd-chicago-il-unit-one/9kfs2q5/
3,"$1,495 ","Apartment for Rent, Chicago, IL",2936 W Palmer St,1 Bed,1 ba,500 sq ft,Logan Square,"2936 W Palmer St Chicago, IL 60647",https://www.apartments.com/2936-w-palmer-st-chicago-il-unit-202/cnhrcjf/
3,"$1,600 ","Condo for Rent, Chicago, IL",2611 W Logan Blvd,2 Beds,1 ba,,Logan Square,"2611 W Logan Blvd Chicago, IL 60647",https://www.apartments.com/2611-w-logan-blvd-chicago-il-unit-2s/b26ckdb/
3,"$2,250 ","Apartment for Rent, Chicago, IL",2818 N Spaulding Ave,3 Beds,1 ba,"1,200 sq ft",Logan Square,"2818 N Spaulding Ave Chicago, IL 60618",https://www.apartments.com/2818-n-spaulding-ave-chicago-il-unit-1/zj9x2xz/
3,"$2,200 ","Apartment for Rent, Chicago, IL",2439 W Armitage Ave,3 Beds,1 ba,"1,200 sq ft",Logan Square,"2439 W Armitage Ave Chicago, IL 60647",https://www.apartments.com/2439-w-armitage-ave-chicago-il-unit-3/fg91vns/
3,"$3,900 ","Condo for Rent, Chicago, IL",1638 N Hamlin Ave,4 Beds,4 ba,,Logan Square,"1638 N Hamlin Ave Chicago, IL 60647",https://www.apartments.com/1638-n-hamlin-ave-chicago-il-unit-sfh/4f3msml/
3,"$1,225 ","Condo for Rent, Chicago, IL",1609 N Lawndale Ave,2 Beds,1 ba,,Logan Square,"1609 N Lawndale Ave Chicago, IL 60647",https://www.apartments.com/1609-n-lawndale-ave-chicago-il-unit-2s/vkxb87e/
3,"$1,800 ","Condo for Rent, Chicago, IL",2415 N Hamlin Ave,4 Beds,2 ba,,Logan Square,"2415 N Hamlin Ave Chicago, IL 60647",https://www.apartments.com/2415-n-hamlin-ave-chicago-il-unit-3/vhnbbqd/
3,"$2,250 ","Apartment for Rent, Chicago, IL",2818 N Spaulding Ave,3 Beds,1 ba,"1,200 sq ft",Logan Square,"2818 N Spaulding Ave Chicago, IL 60618",https://www.apartments.com/2818-n-spaulding-ave-chicago-il-unit-1/vtt0n9e/
3,"$1,500 ","Condo for Rent, Chicago, IL",3654 W North Ave,4 Beds,1 ba,,Logan Square,"3654 W North Ave Chicago, IL 60647",https://www.apartments.com/3654-w-north-ave-chicago-il-unit-2w/g2zy88x/
3,"$1,150 ","Apartment for Rent, Chicago, IL",2328 N Spaulding Ave,Studio,1 ba,350 sq ft,Logan Square,"2328 N Spaulding Ave Chicago, IL 60647",https://www.apartments.com/2328-n-spaulding-ave-chicago-il-unit-1a/vm1cfce/
3,"$1,850 ","Apartment for Rent, Chicago, IL",2657 N Ridgeway Ave,2 Beds,1 ba,950 sq ft,Logan Square,"2657 N Ridgeway Ave Chicago, IL 60647",https://www.apartments.com/2657-n-ridgeway-ave-chicago-il-unit-2/8zqykc2/
3,"$1,795 ","Apartment for Rent, Chicago, IL",2657 N Ridgeway Ave,2 Beds,1 ba,900 sq ft,Logan Square,"2657 N Ridgeway Ave Chicago, IL 60647",https://www.apartments.com/2657-n-ridgeway-ave-chicago-il-unit-1/w6glb0j/
3,"$1,595 ","Apartment for Rent, Chicago, IL",3149 W Medill Ave,2 Beds,1 ba,"1,000 sq ft",Logan Square,"3149 W Medill Ave Chicago, IL 60647",https://www.apartments.com/3149-w-medill-ave-chicago-il-unit-1/2efhtxb/
3,"$2,400 ","Apartment for Rent, Chicago, IL",3081 N Haussen Ct,4 Beds,2 ba,"1,300 sq ft",Logan Square,"3081 N Haussen Ct Chicago, IL 60618",https://www.apartments.com/3081-n-haussen-ct-chicago-il-unit-2/ymn2tbs/
3,"$2,250 ","Apartment for Rent, Chicago, IL",2240 N Sawyer Ave,1 Bed,1 ba,"1,300 sq ft",Logan Square,"2240 N Sawyer Ave Chicago, IL 60647",https://www.apartments.com/2240-n-sawyer-ave-chicago-il-unit-g/hjk9pr2/
3,"$2,450 ","Apartment for Rent, Chicago, IL",2337 N Kedzie Blvd,3 Beds,2 ba,100 sq ft,Logan Square,"2337 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2337-n-kedzie-blvd-chicago-il-unit-2/83h4m51/
3,"$1,850 ","Condo for Rent, Chicago, IL",3019 W George St,1 Bed,1 ba,,Logan Square,"3019 W George St Chicago, IL 60618",https://www.apartments.com/3019-w-george-st-chicago-il-unit-2a/xnr4j9q/
3,"$3,900 ","Apartment for Rent, Chicago, IL",1638 N Hamlin Ave,5 Beds,4 ba,"1,800 sq ft",Logan Square,"1638 N Hamlin Ave Chicago, IL 60647",https://www.apartments.com/1638-n-hamlin-ave-chicago-il-unit-sfh/86d77d1/
3,"$3,900 ","Apartment for Rent, Chicago, IL",1638 N Hamlin Ave,5 Beds,4 ba,"2,500 sq ft",Logan Square,"1638 N Hamlin Ave Chicago, IL 60647",https://www.apartments.com/1638-n-hamlin-ave-chicago-il-unit-sfh/kdely38/
3,"$1,750 ","Apartment for Rent, Chicago, IL",2017 N Humboldt Blvd,2 Beds,1 ba,900 sq ft,Logan Square,"2017 N Humboldt Blvd Chicago, IL 60647",https://www.apartments.com/2017-n-humboldt-blvd-chicago-il-unit-1/0ycldk0/
3,"$1,400 ","Condo for Rent, Chicago, IL",1830 N Richmond St,1 Bed,1 ba,700 sq ft,Logan Square,"1830 N Richmond St Chicago, IL 60647",https://www.apartments.com/1830-n-richmond-st-chicago-il-unit-2/lk8yq8e/
3,"$1,695 ","Apartment for Rent, Chicago, IL",2426 N Sawyer Ave,1 Bed,1 ba,975 sq ft,Logan Square,"2426 N Sawyer Ave Chicago, IL 60647",https://www.apartments.com/2426-n-sawyer-ave-chicago-il-unit-2e/8pejjt0/
3,"$3,111 ","Condo for Rent, Chicago, IL",2200 N Kedzie Blvd,3 Beds,2 ba,,Logan Square,"2200 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2200-n-kedzie-blvd-chicago-il-unit-2/nzrm2vp/
3,"$1,500 ","Apartment for Rent, Chicago, IL",2414 N Monticello Ave,2 Beds,1 ba,"1,100 sq ft",Logan Square,"2414 N Monticello Ave Chicago, IL 60647",https://www.apartments.com/2414-n-monticello-ave-chicago-il-unit-1/b9j1ekb/
3,"$2,595 ","Apartment for Rent, Chicago, IL",3405 W Fullerton Ave,3 Beds,2 ba,"1,200 sq ft",Logan Square,"3405 W Fullerton Ave Chicago, IL 60647",https://www.apartments.com/3405-w-fullerton-ave-chicago-il-unit-2/5m648yq/
3,"$2,500 ","Apartment for Rent, Chicago, IL",3534 W Wrightwood Ave,3 Beds,2 ba,"1,000 sq ft",Logan Square,"3534 W Wrightwood Ave Chicago, IL 60647",https://www.apartments.com/3534-w-wrightwood-ave-chicago-il-unit-1/xnnpehp/
3,"$2,528 ","Condo for Rent, Chicago, IL",3214 W Palmer St,2 Beds,2 ba,,Logan Square,"3214 W Palmer St Chicago, IL 60647",https://www.apartments.com/3214-w-palmer-st-chicago-il-unit-3/tfy1v18/
3,"$1,500 ","Apartment for Rent, Chicago, IL",2439 W Armitage Ave,2 Beds,1 ba,700 sq ft,Logan Square,"2439 W Armitage Ave Chicago, IL 60647",https://www.apartments.com/2439-w-armitage-ave-chicago-il-unit-2r/q90gjyz/
3,"$2,250 ","Apartment for Rent, Chicago, IL",2516 W Belden Ave,2 Beds,1 ba,"1,200 sq ft",Logan Square,"2516 W Belden Ave Chicago, IL 60647",https://www.apartments.com/2516-w-belden-ave-chicago-il-unit-g/62bpqer/
3,"$1,750 ","Apartment for Rent, Chicago, IL",3635 W Dickens,2 Beds,1 ba,,Logan Square,"3635 W Dickens Chicago, IL 60647",https://www.apartments.com/3635-w-dickens-chicago-il-unit-2a/5e2mz7q/
3,"$2,844 ","Condo for Rent, Chicago, IL",2202 N Kedzie Blvd,2 Beds,2 ba,,Logan Square,"2202 N Kedzie Blvd Chicago, IL 60647",https://www.apartments.com/2202-n-kedzie-blvd-chicago-il-unit-1/06xvcb0/
3,"$1,550 ","Apartment for Rent, Chicago, IL",2732 N Monticello Ave,2 Beds,1 ba,800 sq ft,Logan Square,"2732 N Monticello Ave Chicago, IL 60647",https://www.apartments.com/2732-n-monticello-ave-chicago-il-unit-g/wlcn8sl/
3,"$2,635 ","Apartment for Rent, Chicago, IL",1626 N Washtenaw Ave,3 Beds,2 ba,"1,400 sq ft",Logan Square,"1626 N Washtenaw Ave Chicago, IL 60647",https://www.apartments.com/1626-n-washtenaw-ave-chicago-il-unit-2f/yqxk32t/
3,"$1,700 ","Apartment for Rent, Chicago, IL",1644 N Mozart St,3 Beds,1 ba,"1,100 sq ft",Logan Square,"1644 N Mozart St Chicago, IL 60647",https://www.apartments.com/1644-n-mozart-st-chicago-il-unit-2/vwwhckg/
3,"$1,695 ","Apartment for Rent, Chicago, IL",1904 N Whipple St,1 Bed,1 ba,650 sq ft,Logan Square,"1904 N Whipple St Chicago, IL 60647",https://www.apartments.com/1904-n-whipple-st-chicago-il-unit-2/cyeb4fg/
3,"$1,400 /mo","House for Rent, Chicago, IL",2621 W Attrill St,"2 Beds, 1 Bath",1 ba,,Logan Square,"2621 W Attrill St Chicago, IL 60647",https://www.apartments.com/2621-w-attrill-st-chicago-il/v2etq7e/
3,"$2,500 /mo","House for Rent, Chicago, IL",2635 N Emmett St,"5 Beds, 2 Baths",2 ba,,Logan Square,"2635 N Emmett St Chicago, IL 60647",https://www.apartments.com/2635-n-emmett-st-chicago-il/ncqh74m/
3,"$1,775 ","Condo for Rent, Chicago, IL",2657 N Ridgeway Ave,2 Beds,1 ba,"1,100 sq ft",Logan Square,"2657 N Ridgeway Ave Chicago, IL 60647",https://www.apartments.com/2657-n-ridgeway-ave-chicago-il-unit-0002/tj89t9c/
3,"$1,700 ","Apartment for Rent, Chicago, IL",1644 N Mozart St,2 Beds,1 ba,"1,100 sq ft",Logan Square,"1644 N Mozart St Chicago, IL 60647",https://www.apartments.com/1644-n-mozart-st-chicago-il-unit-2/y1rk99s/
3,"$1,295 ","Apartment for Rent, Chicago, IL",2838 W Palmer St,Studio,1 ba,400 sq ft,Logan Square,"2838 W Palmer St Chicago, IL 60647",https://www.apartments.com/2838-w-palmer-st-chicago-il-unit-209/bbxv35c/
3,"$2,350 ","Apartment for Rent, Chicago, IL",2903 W Belden Ave,3 Beds,1 ba,"1,100 sq ft",Logan Square,"2903 W Belden Ave Chicago, IL 60647",https://www.apartments.com/2903-w-belden-ave-chicago-il-unit-2/52mlkdp/
3,"$3,900 ","Apartment for Rent, Chicago, IL",1638 N Hamlin Ave,5 Beds,4 ba,"3,010 sq ft",Logan Square,"1638 N Hamlin Ave Chicago, IL 60647",https://www.apartments.com/1638-n-hamlin-ave-chicago-il-unit-sfh/0efelb0/
3,$975 ,"Apartment for Rent, Chicago, IL",1943 N Lawndale Ave,1 Bed,1 ba,500 sq ft,Logan Square,"1943 N Lawndale Ave Chicago, IL 60647",https://www.apartments.com/1943-n-lawndale-ave-chicago-il-unit-g/xvefvzm/
3,"$2,395 ","Apartment for Rent, Chicago, IL",3319 W Belden Ave,3 Beds,1 ba,"1,000 sq ft",Logan Square,"3319 W Belden Ave Chicago, IL 60647",https://www.apartments.com/3319-w-belden-ave-chicago-il-unit-1f/lg7blef/
3,"$2,300 ","Condo for Rent, Chicago, IL",1655 N Fairfield Ave,2 Beds,2 ba,,Logan Square,"1655 N Fairfield Ave Chicago, IL 60647",https://www.apartments.com/1655-n-fairfield-ave-chicago-il-unit-401/9x4bj77/
3,"$2,245 ","Apartment for Rent, Chicago, IL",1902 N Whipple St,3 Beds,1 ba,"1,000 sq ft",Logan Square,"1902 N Whipple St Chicago, IL 60647",https://www.apartments.com/1902-n-whipple-st-chicago-il-unit-1/wdbnkwh/
3,"$2,395 ","Apartment for Rent, Chicago, IL",3317 W Belden Ave,3 Beds,1 ba,"1,000 sq ft",Logan Square,"3317 W Belden Ave Chicago, IL 60647",https://www.apartments.com/3317-w-belden-ave-chicago-il-unit-1/6emg81r/
